MAP|5.2|2011/03/15  10:49:59| 35.593| 141.889|  24.9|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|4.8|2011/03/15  10:31:28| 35.798| 140.647|  42.2|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|6.0|2011/03/15  09:49:54| 37.348| 142.406|  15.3|OFF THE EAST COAST OF HONSHU, JAPAN
MAP|4.6|2011/03/15  09:46:27| 37.777| 143.819|  34.8|OFF THE EAST COAST OF HONSHU, JAPAN
MAP|4.7|2011/03/15  09:16:00| 35.601| 141.887|  30.7|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|5.3|2011/03/15  08:48:24| 37.500| 143.642|  35.3|OFF THE EAST COAST OF HONSHU, JAPAN
MAP|4.8|2011/03/15  08:36:23| 36.654| 142.537|  35.3|OFF THE EAST COAST OF HONSHU, JAPAN
MAP|2.6|2011/03/15  08:35:42| 51.696|-176.741|  38.3|ANDREANOF ISLANDS, ALEUTIAN IS., ALASKA
MAP|5.2|2011/03/15  08:01:46| 40.436| 143.240|  29.5|OFF THE EAST COAST OF HONSHU, JAPAN
MAP|4.9|2011/03/15  07:35:45| 37.485| 142.324|  37.7|OFF THE EAST COAST OF HONSHU, JAPAN
MAP|4.6|2011/03/15  07:18:13| 36.100| 142.295|  37.5|OFF THE EAST COAST OF HONSHU, JAPAN
MAP|5.0|2011/03/15  07:08:29| 38.336| 142.211|  30.1|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|4.9|2011/03/15  07:03:47| 36.814| 140.383|  22.7|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|4.7|2011/03/15  06:56:31| 36.864| 140.363|  30.0|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|4.9|2011/03/15  06:40:27| 37.517| 143.732|  29.9|OFF THE EAST COAST OF HONSHU, JAPAN
MAP|4.6|2011/03/15  05:40:24| 37.944| 141.965|  25.0|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|5.0|2011/03/15  05:31:25| 36.162| 142.232|  25.2|OFF THE EAST COAST OF HONSHU, JAPAN
MAP|5.0|2011/03/15  03:25:20|  1.781|  31.298|  10.1|LAKE ALBERT REGION, UGANDA
MAP|5.1|2011/03/15  03:21:35| 37.680| 143.941|  25.0|OFF THE EAST COAST OF HONSHU, JAPAN
MAP|4.7|2011/03/15  02:17:14| 36.037| 141.615|  24.9|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|4.7|2011/03/15  01:35:45| 39.550| 142.698|  25.0|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|4.9|2011/03/14  23:38:23| 36.930| 144.012|  25.1|OFF THE EAST COAST OF HONSHU, JAPAN
MAP|5.0|2011/03/14  23:23:13| 40.050| 142.636|  24.5|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|5.0|2011/03/14  22:04:07| 35.735| 141.065|  15.3|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|5.0|2011/03/14  20:41:25| 50.995| 156.495| 133.9|KURIL ISLANDS
MAP|5.2|2011/03/14  19:28:27| 38.684| 141.965|  26.2|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|5.5|2011/03/14  18:41:01| 36.594| 141.894|  22.8|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|5.7|2011/03/14  17:59:41| 37.212| 142.413|  18.9|OFF THE EAST COAST OF HONSHU, JAPAN
MAP|4.6|2011/03/14  17:49:59| 37.664| 144.616|  38.3|OFF THE EAST COAST OF HONSHU, JAPAN
MAP|4.7|2011/03/14  17:26:04| 37.656| 142.164|  34.4|OFF THE EAST COAST OF HONSHU, JAPAN
MAP|4.5|2011/03/14  17:21:57| 22.332| 121.441|  18.1|TAIWAN REGION
MAP|4.7|2011/03/14  17:14:45| 36.878| 142.932|  19.5|OFF THE EAST COAST OF HONSHU, JAPAN
MAP|4.7|2011/03/14  16:22:59| 38.420| 142.605|   7.1|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|4.6|2011/03/14  16:11:30| 36.570| 141.121|  35.0|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|4.6|2011/03/14  15:56:08| 37.056| 141.609|  20.4|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|5.0|2011/03/14  15:23:52| 37.207| 143.594|  30.5|OFF THE EAST COAST OF HONSHU, JAPAN
MAP|4.7|2011/03/14  15:11:12| 36.283| 141.952|  36.2|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|4.7|2011/03/14  15:00:50| 36.328| 141.748|  38.4|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|5.1|2011/03/14  14:51:39| 38.565| 143.174|  19.0|OFF THE EAST COAST OF HONSHU, JAPAN
MAP|5.2|2011/03/14  14:50:56| 38.327| 142.121|  38.7|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|5.1|2011/03/14  14:22:36| 36.201| 141.631|  23.5|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|4.4|2011/03/14  14:11:54| 39.975| 143.181|  11.9|OFF THE EAST COAST OF HONSHU, JAPAN
MAP|4.7|2011/03/14  13:53:09| 36.798| 142.112|  24.0|OFF THE EAST COAST OF HONSHU, JAPAN
MAP|3.4|2011/03/14  12:52:13| 51.841|-170.441|  29.7|FOX ISLANDS, ALEUTIAN ISLANDS, ALASKA
MAP|4.7|2011/03/14  12:45:31| 36.766| 144.502|  24.8|OFF THE EAST COAST OF HONSHU, JAPAN
MAP|3.4|2011/03/14  12:26:07| 51.776|-170.364|  28.7|FOX ISLANDS, ALEUTIAN ISLANDS, ALASKA
MAP|3.0|2011/03/14  12:16:35| 51.196|-178.470|  29.9|ANDREANOF ISLANDS, ALEUTIAN IS., ALASKA
MAP|4.7|2011/03/14  11:34:18| 40.841| 142.437|  25.3|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|4.8|2011/03/14  11:06:34| 36.873| 140.583|  23.0|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|4.9|2011/03/14  10:34:52| 39.740| 142.546|  24.6|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|5.1|2011/03/14  10:29:05| 39.658| 142.466|  20.3|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|5.1|2011/03/14  10:28:41| 37.239| 142.164|  22.3|OFF THE EAST COAST OF HONSHU, JAPAN
MAP|4.7|2011/03/14  10:08:59| 37.126| 143.616|  37.3|OFF THE EAST COAST OF HONSHU, JAPAN
MAP|4.7|2011/03/14  09:38:46| 39.370| 142.036|  26.6|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|4.9|2011/03/14  09:07:49| 36.934| 141.274|  33.4|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|4.8|2011/03/14  08:58:18| 35.916| 141.850|  21.8|NEAR THE EAST COAST OF HONSHU, JAPAN
MAP|4.8|2011/03/14  07:55:10| 27.757|  56.823|  21.1|SOUTHERN IRAN
MAP|4.4|2011/03/14  07:52:18| 40.286|  49.124|  65.6|AZERBAIJAN
